date,Oxygen enrichment rate,Blast furnace permeability index,Enriching oxygen flow,Cold blast flow,Blast momentum,Blast furnace bosh gas volume,Blast furnace bosh gas index,Theoretical combustion temperature,Top gas pressure,Enriching oxygen pressure,Cold blast pressure,Total pressure drop,Hot blast pressure,Actual blast velocity,Cold blast temperature,Hot blast temperature,Top temperature,Blast humidity,Coal injection set value,Fomer SI,SI
2021/5/12 17:56,3.691772012,17.66152271,16941.90435,36.47267019,146.2858246,7925.957227,81.97575746,2210.712256,224.3664798,1.200284367,0.435829103,189.8421442,0.450193348,266.6532975,212.9361827,1087.730999,153.3344368,13.11866884,45.99405863,0.481271875,0.479
2021/5/12 18:01,3.702921788,17.5319521,16983.4158,35.52665189,146.2931806,7927.604542,81.53468539,2212.091683,224.2534325,1.16727147,0.436605544,190.9312251,0.440373964,266.829722,213.6411899,1092.204113,155.7913472,13.5977544,45.99584104,0.480590312,0.485
2021/5/12 18:38,3.704257779,17.78735784,16990.58924,34.88220769,147.0029537,7932.06227,81.25952978,2206.561905,224.1814936,1.135908211,0.433576336,188.3282212,0.430141821,267.4548963,213.7904239,1088.005197,158.1138975,13.9509199,45.99708873,0.481913219,0.429
2021/5/12 18:49,3.710454897,17.84544565,17028.06247,34.44576635,150.3940031,7938.962944,81.10550955,2217.517527,224.0868842,1.147234135,0.433173112,187.629271,0.424058629,270.4635887,213.5174903,1101.989445,161.883438,14.1852149,45.99796211,0.466039253,0.43
2021/5/12 18:54,3.702601973,17.76613014,16990.94373,34.12972736,152.0121658,7939.96497,80.95876578,2224.17136,224.1271826,1.158036622,0.433992997,188.364126,0.421130131,271.933603,213.5049705,1111.840793,162.2174975,14.36411406,45.99857348,0.455227477,0.394
2021/5/12 19:28,3.703120248,17.87600991,17000.7715,33.92183786,151.947625,7944.722013,80.89704198,2219.584308,224.0778892,1.172014249,0.432481583,187.2372645,0.417362181,271.822829,213.5746179,1107.021278,162.294971,14.49368281,45.99900143,0.436859234,0.407
2021/5/12 19:37,3.694014395,18.2883236,16994.63449,33.8450365,152.2133375,7961.155409,80.98687383,2204.20346,224.0989669,1.170126641,0.426851552,184.1171962,0.412448527,271.7315359,213.2238992,1088.779339,157.7220353,14.56088908,45.999301,0.427901464,0.35
2021/5/12 20:48,3.694890513,18.06738813,16998.73656,33.73536986,154.0829855,7961.717317,80.93877377,2210.913749,223.8664569,1.1775268,0.426792864,186.2573928,0.413086717,273.3959614,213.1120138,1097.073499,158.4097612,14.61278681,45.9995107,0.404531025,0.452
2021/5/12 20:51,3.698397692,17.80632169,16985.03226,33.59817557,151.1247565,7948.835456,80.7703083,2213.122958,223.3731865,1.183652093,0.431935005,188.4535083,0.413900702,270.9938396,212.9184097,1100.519783,156.0768328,14.6415341,45.99965749,0.418771717,0.453
2021/5/12 21:32,3.702431625,17.66143911,16993.66436,33.52432163,149.3582156,7944.773427,80.70265885,2213.298729,222.9531293,1.19252482,0.43459387,189.7228988,0.414127707,269.5159409,213.3089627,1100.795494,157.9730235,14.65221691,45.99976024,0.429040202,0.494
2021/5/12 21:34,3.703436537,17.49264738,16987.26505,33.46480514,145.6907509,7939.781399,80.6330612,2204.56911,222.6831905,1.205207374,0.436775709,191.3200292,0.415019395,266.2811586,213.9662739,1090.548846,158.3471165,14.63737184,45.99983217,0.448528141,0.466
2021/5/12 22:18,3.702782724,17.42504538,16996.7832,33.46401613,144.4469498,7945.062543,80.67392105,2198.541957,222.4540699,1.22095878,0.436673152,192.2504407,0.415416183,265.01899,214.2390377,1082.874036,161.7632539,14.61441593,45.99988252,0.453769699,0.426
2021/5/12 22:21,3.707932764,17.45146034,17024.34824,33.45186843,144.7271506,7946.729495,80.68160188,2197.965084,222.337849,1.244242575,0.435549778,191.886737,0.414722757,265.2990073,214.3387549,1081.423254,164.0728492,14.58799115,45.99991776,0.445438789,0.428
2021/5/12 22:54,3.698593996,17.49780839,17005.79454,33.49418944,146.26439,7955.644492,80.76561362,2200.975559,222.209725,1.259494418,0.435107306,191.7962544,0.414354699,266.4816128,214.1571285,1084.063509,165.0559175,14.45892765,45.99994243,0.440207153,0.342
2021/5/12 23:27,3.692343967,17.59296126,17003.5931,33.54329569,149.0281499,7965.417299,80.8605603,2206.04443,222.1308075,1.2547184,0.433413114,191.2099935,0.413584289,268.7248213,213.8406053,1088.729687,163.410373,14.31131243,45.9999597,0.410745007,0.398
2021/5/12 23:33,3.682389315,17.45396519,16969.46132,33.56584544,153.2504742,7968.745955,80.8916999,2219.100332,222.0923345,1.247287495,0.432607641,192.7808416,0.415042849,272.384298,213.309193,1103.944627,164.3457226,14.20528024,45.99997179,0.406921505,0.467
2021/5/12 23:57,3.681878074,17.35951819,16985.42293,33.59902798,156.5349064,7975.964722,80.96274312,2229.291509,222.0508044,1.233005502,0.432053434,193.9438231,0.416113186,275.1456043,213.0021797,1115.040175,161.2507292,14.1317983,45.99998026,0.424945053,0.443
2021/5/13 1:27,3.677097389,17.54169865,16983.45635,33.63991543,155.2833192,7983.478141,81.03736253,2223.086098,222.0061869,1.240776063,0.431954266,192.3143624,0.414403937,273.8667623,212.7726979,1106.63351,159.4055672,14.02354973,45.99998618,0.430361537,0.345
2021/5/13 1:30,3.680174005,17.70018905,17021.65278,33.68497413,148.3483234,7991.884699,81.12132044,2194.893602,222.1143308,1.220293244,0.431246319,190.778387,0.412951089,267.3734003,212.3042218,1070.520124,152.7255637,13.81268481,45.99999032,0.404753076,0.386
2021/5/13 1:34,3.680570137,17.81267678,17038.86806,33.71578189,145.0771597,7997.063733,81.17292431,2181.747743,222.0433649,1.211783049,0.430965757,189.6882042,0.411772429,264.2947135,211.8873997,1053.270753,153.3512279,13.66512381,45.99999323,0.399127153,0.472
2021/5/13 1:57,3.672686574,17.80515418,17008.46199,33.73236037,145.1909683,7997.938092,81.18139484,2183.332116,222.0075293,1.200161178,0.431573204,189.7973951,0.411833744,264.4193429,211.6520494,1054.718223,153.0156421,13.54552362,45.99999526,0.420989007,0.48
2021/5/13 2:33,3.67152376,17.86225577,17013.1966,33.75476231,144.4733908,8001.549487,81.2179094,2178.784156,221.9808686,1.192410432,0.43091263,189.4401862,0.411441372,263.710765,211.5145685,1048.503043,152.1611887,13.46567706,45.99999668,0.438692305,0.475
2021/5/13 2:36,3.678477965,17.70176238,17045.57095,33.75303361,143.5980402,8001.351308,81.21570325,2181.115576,221.9482747,1.190270636,0.433070508,191.0581303,0.413020627,263.0142021,211.185198,1050.30213,147.6794988,13.40797394,45.99999768,0.449584614,0.449
2021/5/13 3:14,3.675097575,17.63682639,17032.07148,33.75888035,144.6104463,8001.509097,81.21701955,2186.574994,221.9399286,1.198045354,0.433861946,191.7536003,0.413703348,263.9331233,211.1415022,1056.659718,151.8876946,13.35936676,45.99999837,0.44940923,0.44
2021/5/13 4:02,3.670894595,17.55421702,17019.77712,33.77549541,148.1304374,8004.258451,81.24471577,2198.259788,221.9483667,1.191354665,0.4335543,192.8439785,0.414799219,266.9865196,211.2372807,1070.568574,158.5719071,13.33879319,45.99999886,0.446586461,0.349
2021/5/13 4:17,3.67006289,17.41562607,17022.87432,33.78945016,154.9811938,8006.877545,81.27137969,2222.973986,221.9540814,1.180707816,0.43346419,194.421122,0.416379341,272.9467435,211.2564336,1099.635192,162.094717,13.30638444,45.9999992,0.417310522,0.338
2021/5/13 4:20,3.674112857,17.47453825,17059.61202,33.82604844,160.3035023,8014.764282,81.35146578,2237.83179,222.0011903,1.189095471,0.431748266,193.8864521,0.415890538,277.4793872,211.1878369,1116.254635,162.3296352,13.27870244,45.99999944,0.393517366,0.323
2021/5/13 5:24,3.670366878,17.60862478,17044.23107,33.83178245,160.2665631,8015.252769,81.35633374,2237.106391,221.9824513,1.191458872,0.431552195,192.5678109,0.414552767,277.469258,210.8791516,1115.454425,163.6813282,13.25325829,45.99999961,0.372362156,0.303
2021/5/13 5:27,3.674270614,17.69279735,17070.52175,33.84580771,159.1265942,8018.876938,81.39343362,2238.034474,222.0097159,1.204441211,0.433796536,191.6494676,0.413660937,276.4484806,211.1314061,1115.908097,169.6969297,13.2415408,45.99999973,0.351553509,0.299
2021/5/13 5:31,3.679319805,17.73327064,17084.41522,33.8244404,157.3011159,8014.901357,81.35302853,2235.424132,221.9630511,1.222858847,0.435122575,191.0296273,0.412993906,274.9514364,211.3282343,1112.668168,167.6591008,13.23590356,45.99999981,0.335787456,0.31
2021/5/13 5:46,3.665653509,17.95503784,17035.04872,33.8593857,155.1430392,8020.534175,81.41005546,2222.577537,221.9476842,1.226978613,0.434001287,189.1946101,0.411143476,272.9143926,211.4720221,1097.961589,164.3442738,13.22981636,45.99999987,0.32805122,0.307
2021/5/13 7:04,3.666436594,17.82408833,17034.81437,33.8510792,154.0211801,8018.863396,81.39311119,2220.934539,221.9637737,1.23660345,0.434994322,190.5129376,0.412477802,271.9657327,211.4081128,1096.093902,159.7928338,13.23368132,45.99999991,0.321735854,0.426
2021/5/13 7:20,3.672252866,17.55190558,17044.22943,33.81216481,155.8492011,8011.863752,81.32214658,2236.010427,221.9662041,1.25164429,0.437959775,193.2265563,0.415193211,273.7385129,211.636304,1114.472294,157.6709211,13.27962692,45.99999993,0.353015098,0.351
2021/5/13 7:23,3.666292673,17.33795057,17007.62727,33.7958487,155.7611074,8007.58796,81.27866927,2240.323966,222.0513428,1.265051003,0.440035176,195.4752561,0.417526914,273.7502924,211.8620794,1120.468939,157.2179781,13.29182218,45.99999995,0.352410568,0.302
2021/5/13 7:43,3.662652666,17.42178335,17014.64165,33.84521717,154.9250829,8017.955162,81.383889,2232.606263,222.0218374,1.287151087,0.438816931,194.7426792,0.416763968,272.8405893,211.7470454,1110.812616,156.2361744,13.28772424,45.99999997,0.337287398,0.296
2021/5/13 7:45,3.658872466,17.58024834,16997.10916,33.84765202,151.287558,8017.628613,81.3801223,2213.144384,221.9632862,1.296225761,0.436199852,192.9198755,0.414884778,269.6284125,211.3449318,1087.868831,153.4653221,13.28278697,45.99999998,0.324901178,0.33
2021/5/13 8:46,3.654038228,17.51325971,16992.65868,33.88535115,156.5987976,8025.575764,81.46079475,2227.609933,221.9582616,1.286313711,0.434881724,193.9497854,0.415908846,274.0387807,210.7453304,1105.036603,154.4074706,13.29590545,45.99999998,0.326430825,0.331
2021/5/13 8:55,3.646882995,17.47510533,16976.4552,33.9225811,159.3368053,8032.779505,81.5337328,2232.738718,221.9472537,1.271737245,0.433467207,194.4924968,0.41644031,276.2800877,210.2752607,1111.16974,155.934053,13.29431617,45.99999999,0.327801577,0.345
2021/5/13 9:04,3.640504379,17.65352279,16963.94505,33.96172941,160.5433109,8039.638106,81.60342428,2228.379367,221.9410021,1.237219845,0.430375158,192.983427,0.414924821,277.1639859,209.8292862,1105.637874,155.1438371,13.24812886,45.99999999,0.332961104,0.324
2021/5/13 9:55,3.644031164,17.65378377,16983.31995,33.96987494,157.7496246,8038.620932,81.59328808,2223.050705,221.9649391,1.221102406,0.431915581,192.9444385,0.414909849,274.7514238,209.6111934,1097.301859,158.4758344,13.02592189,45.99999999,0.330272773,0.33
2021/5/13 10:32,3.639897995,17.68960766,16964.80101,33.97748131,156.3788356,8036.051865,81.56712133,2224.879756,221.9801295,1.216212668,0.434647546,192.5371725,0.414517386,273.5522262,209.2992288,1098.094826,163.2002153,12.79557237,46,0.330190941,0.275
2021/5/13 10:43,3.637571424,17.94238743,16983.90554,34.04109209,156.4100125,8047.001823,81.67795045,2222.112381,221.9664355,1.201086799,0.43382742,190.173607,0.412138033,273.3555238,209.3367016,1092.582585,163.0522197,12.5900248,46,0.313633659,0.279
2021/5/13 11:27,3.64725726,17.79386331,16974.87335,33.93628815,156.2633245,8017.798645,81.38196005,2231.699719,221.9788733,1.168468654,0.434756299,191.0928407,0.413070044,273.7488667,208.8285858,1101.211231,160.5970801,12.08771736,46,0.303243561,0.433
2021/5/13 11:32,3.656422582,17.83939431,17001.99135,33.9076117,155.6643272,8007.379051,81.27637203,2231.199803,221.9422113,1.152368058,0.433606409,190.3679885,0.412309031,273.4142067,208.3250101,1097.790861,157.7179561,11.73217215,46,0.342170493,0.373
2021/5/13 11:45,3.660907416,17.89930034,16991.98043,33.848389,152.9961101,7991.38966,81.11375772,2222.196619,221.9777911,1.137484667,0.432138135,189.3628622,0.41134024,271.3034582,207.8310206,1085.981711,155.9587855,11.5077124,46,0.351419345,0.368
2021/5/13 13:06,3.666147079,17.92321843,16992.64743,33.80106642,155.7382435,7980.114149,80.99932368,2228.890784,221.9842647,1.112857124,0.429313943,189.0092136,0.410993126,273.9042275,207.1528279,1093.510643,157.9261918,11.40790057,46,0.356393541,0.279
2021/5/13 13:22,3.676646819,17.9833708,17012.18057,33.73708018,153.2272968,7967.334641,80.86961079,2218.019339,221.9899327,1.103694724,0.426993444,187.9567653,0.409947399,271.9340119,206.2312953,1080.255029,156.565808,11.36013882,46,0.333175479,0.26
2021/5/13 13:30,3.678906656,18.00625956,16999.59699,33.68925613,151.2355783,7956.698954,80.76149226,2214.11942,221.985894,1.115956895,0.427554234,187.3950298,0.409381414,270.3773377,205.7172008,1075.760285,158.8531244,11.31307953,46,0.311222835,0.352
2021/5/13 13:52,3.682633893,18.13530825,17001.31867,33.65970195,148.9336548,7949.589268,80.68951333,2204.889063,222.0027821,1.116375295,0.426447183,185.8669896,0.407870115,268.4500739,205.509775,1064.671965,164.0372652,11.27522754,46,0.323455985,0.372
2021/5/13 14:26,3.688637827,18.25861172,16997.42967,33.59570862,146.7454365,7936.317564,80.55488776,2200.554831,221.9923535,1.127129711,0.427107038,184.4216643,0.406413801,266.7054071,205.4386191,1060.113523,165.5560856,11.29225624,46,0.338019189,0.301
2021/5/13 14:31,3.698830617,18.18920062,17009.26973,33.5190581,146.0252539,7922.101605,80.41035247,2207.009071,222.0422337,1.13476666,0.429907341,184.6044754,0.406646557,266.369647,205.8873782,1068.458776,165.8061565,11.34749316,46,0.326913433,0.344
2021/5/13 15:14,3.70442377,18.05028107,17004.83463,33.45703151,144.7734546,7909.838056,80.28596784,2207.816709,222.0306393,1.13902471,0.43151964,185.7940491,0.407824582,265.4603465,206.5603679,1070.323852,165.8638315,11.40346792,46,0.332039403,0.369
2021/5/13 15:21,3.698491485,17.67911213,16962.66117,33.42574513,145.2337259,7903.709716,80.2238698,2216.425542,222.0037552,1.152063451,0.434559902,189.6289113,0.411631054,266.0299349,207.0791806,1082.109004,164.6216051,11.48688908,46,0.343127582,0.382
2021/5/13 15:47,3.695502161,17.55652372,16973.02014,33.47294834,146.3196591,7915.030559,80.3388872,2220.08323,221.9967051,1.137869893,0.435484734,191.1194736,0.413115241,266.8215914,207.7431335,1086.589297,162.7421299,11.57132363,46,0.354789307,0.377
2021/5/13 16:05,3.687266338,17.63255495,16961.39565,33.5277619,147.3829847,7927.46411,80.46504629,2214.920397,221.995946,1.135016692,0.432863294,190.8302334,0.412825523,267.5013275,208.1481546,1081.070469,164.3366754,11.67893237,46,0.361452515,0.368
2021/5/13 16:33,3.690533295,17.58407742,16998.99229,33.57124498,151.4736107,7938.224263,80.57456921,2225.050413,221.996426,1.145022114,0.431195962,191.4263168,0.413422652,270.9895796,208.1795364,1092.701291,172.3929121,11.74466002,46,0.363416761,0.365
2021/5/13 16:50,3.687509114,17.60189843,16997.17441,33.59512533,153.143066,7944.211792,80.63513114,2225.964135,221.9928828,1.16729048,0.429378712,191.2545756,0.413246529,272.4061673,208.035387,1094.213885,170.7300384,11.82138894,46,0.363891732,0.385
2021/5/13 17:26,3.688244613,17.63434637,16996.22354,33.58599016,150.8370394,7943.157963,80.62453355,2215.850623,221.9789985,1.180442656,0.42875772,190.9036884,0.412882036,270.3590744,207.7760331,1082.696127,164.8935997,11.88690672,46,0.370224213,0.357
2021/5/13 18:00,3.693285066,17.67183124,16991.54934,33.52673087,148.6313357,7932.278431,80.51419389,2210.233701,221.9776459,1.175730268,0.429201424,190.3131431,0.412290793,268.593699,208.2036823,1077.19535,164.9902647,11.98607246,46,0.366256949,0.351
2021/5/13 18:33,3.700949991,17.60716668,16981.41386,33.43420899,146.0246575,7913.704849,80.32555352,2210.06935,221.9673888,1.16017192,0.432134715,190.3495667,0.412316173,266.5983118,208.5174991,1078.384965,157.5596251,12.07119889,46,0.361679864,0.276
2021/5/13 18:36,3.709758994,17.57033668,16999.9297,33.38546629,144.6172603,7905.013395,80.23768747,2211.488545,222.0031722,1.151160344,0.4342403,190.3806967,0.412379321,265.5188183,209.0182494,1080.277475,152.9837376,12.11385922,46,0.335975905,0.277
2021/5/13 19:07,3.710085618,17.67800686,17001.34062,33.38410945,143.6524212,7905.546664,80.2429236,2205.880965,221.9896781,1.139085122,0.433569058,189.4368266,0.411423321,264.6123253,209.243283,1073.913724,152.1052265,12.15521162,46,0.318283133,0.274
2021/5/13 19:25,3.707026596,17.63422723,16981.47488,33.37228129,145.7389378,7903.013506,80.21712129,2214.182096,221.9602513,1.134528744,0.433535443,189.7319469,0.411689409,266.5818988,209.1759056,1084.440728,152.8034716,12.18425935,46,0.304998193,0.368
2021/5/13 19:56,3.704394197,17.61873476,16975.20148,33.38391513,146.6111791,7906.118847,80.24858159,2214.374428,221.959082,1.1173513370000001,0.432554368,190.0162302,0.41197336,267.3338485,209.1881063,1085.175195,153.2441428,12.24806497,46,0.323898735,0.36
2021/5/13 20:36,3.708415638,17.36514476,16997.5393,33.38933668,148.6439123,7909.053193,80.27844624,2222.026882,221.9628791,1.108935936,0.432610058,192.809709,0.414770961,269.1758678,209.2219353,1094.561549,159.0065522,12.3407507,46,0.334729115,0.373
2021/5/13 20:42,3.704655197,17.35860133,16993.66084,33.41798568,150.9090719,7915.112235,80.33982904,2225.393818,221.9373487,1.113755155,0.430882874,192.920963,0.414857172,271.1231075,209.261188,1098.786418,164.9004198,12.38079215,46,0.34621038,0.406
2021/5/13 21:37,3.703486861,17.43139081,16986.19737,33.41326078,149.8090212,7914.578254,80.33432753,2220.362008,221.9406783,1.087754696,0.430604502,192.1583387,0.414098592,270.1284113,209.0429869,1093.226145,162.9838343,12.42097811,46,0.364147266,0.382
2021/5/13 21:41,3.705946428,17.17881107,16975.25066,33.36540755,145.9038148,7905.054778,80.23777927,2214.053405,221.9072248,1.056803287,0.434024402,194.7208371,0.416626514,266.7273879,209.1275908,1086.245801,163.506184,12.43233468,46,0.369503086,0.404
2021/5/13 21:45,3.704543108,17.23464166,16985.36242,33.39854615,144.5239747,7912.316605,80.31148897,2207.959123,221.9741878,1.034049257,0.434233603,194.1850207,0.416156821,265.348302,209.2093136,1078.67467,168.0134592,12.44032123,46,0.37985216,0.379
2021/5/13 22:23,3.703680915,17.41947382,16994.54547,33.42549053,144.120207,7918.064089,80.36987789,2204.243989,221.9539863,1.016005713,0.433724755,192.4728022,0.414425254,264.867099,209.0385743,1073.862817,165.97449,12.43238787,46,0.379596512,0.396
2021/5/13 22:51,3.694083605,17.42669794,16998.46978,33.52556867,144.0660726,7938.741248,80.57971573,2204.725611,221.9426699,0.995781107,0.43607522,192.8483712,0.414790148,264.4533549,209.5465803,1073.769875,166.5080466,12.43741489,46,0.384517559,0.38
2021/5/13 23:16,3.676182638,17.55030499,16957.50099,33.61732021,144.9591079,7955.901731,80.75392958,2202.622214,221.9566546,0.982104632,0.435615725,192.2156455,0.414171889,264.8916341,209.7383205,1071.192913,165.7337755,12.40800185,46,0.383162291,0.338
2021/5/13 23:32,3.676868448,17.44882267,16991.79865,33.67984149,147.9346409,7968.962844,80.88649561,2215.26208,221.9616991,0.9758161,0.437028967,193.5756458,0.415537057,267.3516949,209.8808039,1084.862182,165.3458877,12.35654517,46,0.369613604,0.341
2021/5/13 23:57,3.663882674,17.42019916,16958.01659,33.73986233,148.3426047,7978.966457,80.98800583,2214.357429,221.9528469,0.984423325,0.437039592,194.1171986,0.416069433,267.5235837,210.0534121,1083.424486,165.8252721,12.27684874,46,0.361029523,0.398
2021/5/14 0:28,3.652732032,17.37764052,16940.52708,33.81566772,151.2613703,7992.315746,81.12345491,2219.403239,221.9522414,1.015701852,0.435676223,195.1910445,0.417142526,269.8195473,209.6573332,1088.439903,167.2497347,12.15924605,46,0.372120666,0.473
2021/5/14 1:14,3.647629184,17.27149644,16941.61742,33.86999587,154.2129592,8001.82333,81.21992997,2227.592267,221.9702613,1.037751296,0.435198164,196.6982312,0.418668076,272.2136831,209.4820563,1097.056624,168.0363912,12.05112493,46,0.402384466,0.501
2021/5/14 1:51,3.644380196,17.26801737,16940.9048,33.900093,152.3011262,8006.929756,81.27170441,2221.994039,221.9701418,1.075516318,0.436275153,196.7825975,0.418753132,270.4194412,209.2683983,1089.531829,169.8188985,11.95813951,46,0.431969126,0.502
2021/5/14 1:54,3.638642787,17.19322216,16928.06336,33.9366651,150.9957884,8011.945829,81.32219309,2219.790827,221.9115993,1.138661423,0.438141107,197.7118182,0.419623693,269.1236088,209.3978788,1086.43528,171.7857289,11.88689266,46,0.452978388,0.501
2021/5/14 2:21,3.636369529,17.30665096,16914.1976,33.93174739,150.4204285,8009.893249,81.30154815,2218.112021,221.9373403,1.144324684,0.438250918,196.6144416,0.418552169,268.6267859,209.4483853,1084.302683,167.0597505,11.83199174,46,0.467384872,0.503
2021/5/14 2:45,3.634572023,17.27525783,16898.52537,33.91768432,149.8496956,8005.941102,81.26139305,2221.402156,221.9470734,1.155381236,0.440410966,196.7674472,0.418715008,268.2056566,209.7388338,1088.287562,163.6125448,11.79235753,46,0.47806941,0.511
2021/5/14 3:23,3.632740683,17.50980848,16905.75843,33.94845769,145.7467869,8012.592104,81.32902847,2200.168176,221.9552181,1.153841532,0.438337543,194.4908131,0.416446239,264.3306263,209.746917,1062.466093,159.2359813,11.76639294,46,0.487948587,0.505
2021/5/14 3:26,3.642646645,17.2335326,16928.59756,33.90022038,144.7894175,8002.647806,81.22865326,2205.751056,221.981986,1.148289072,0.44146128,197.2619025,0.419244034,263.6981051,209.3278419,1069.032932,155.0851869,11.75869172,46,0.493064011,0.5
2021/5/14 4:38,3.649185251,17.12747208,16926.44718,33.83127501,146.8874071,7988.414205,81.08406469,2216.823517,221.975168,1.159360128,0.441392081,198.1034058,0.420078972,265.8642291,209.3688967,1082.549645,160.6621494,11.74177976,46,0.495144808,0.366
2021/5/14 4:42,3.652350801,16.97310546,16932.22553,33.80758001,151.696185,7984.589944,81.04509528,2233.926462,222.0626176,1.19020209,0.440419457,199.6761341,0.42173903,270.2674604,209.0332277,1102.976002,161.7722546,11.74238333,46,0.456401365,0.388
2021/5/14 5:09,3.652178495,16.92749553,16924.43879,33.72716193,156.6899611,7981.476118,81.01344828,2250.186023,222.0487665,1.210501989,0.438217304,200.0582938,0.422107453,274.6931433,208.4876015,1122.626491,166.3350519,11.74981965,46,0.435880956,0.359
2021/5/14 5:48,3.652015596,17.12693648,16924.65521,33.74948348,157.1154403,7982.009906,81.01876444,2246.249697,222.016734,1.215042302,0.436079775,197.8626239,0.419879632,275.0423432,208.0946977,1117.947375,168.4306402,11.75477116,46,0.412816669,0.365
2021/5/14 5:51,3.652284317,17.21103554,16929.97864,33.76717844,156.1208082,7984.046934,81.03933511,2243.774788,222.0137138,1.230809611,0.436869842,196.8258367,0.418839742,274.2096402,208.0242884,1115.055162,164.4114481,11.77939981,46,0.398471668,0.385
2021/5/14 5:55,3.646483099,17.12566334,16883.1389,33.73810567,154.1576427,7975.090546,80.94814996,2240.865428,221.947292,1.235782112,0.438564659,197.5380857,0.41948782,272.6698251,208.1070019,1112.89246,162.0991675,11.81792218,46,0.394430168,0.498
2021/5/14 7:03,3.636256266,17.14057557,16771.93979,33.61846953,150.543248,7945.317168,80.64608878,2230.814677,221.9572297,1.207955312,0.438549805,196.7098454,0.418668628,269.8519063,208.4057629,1103.352529,165.746728,11.88732933,45.92167102,0.425501117,0.563
2021/5/14 7:33,3.644777455,17.25230634,16801.74061,33.60021833,148.647515,7944.096156,80.63364146,2220.459929,221.9524746,1.15936527,0.437029001,195.4793056,0.417432695,268.2221965,208.7336892,1092.156425,166.6039165,12.06323743,45.94516971,0.466750782,0.405
2021/5/14 7:38,3.658093441,17.14745888,16852.96287,33.57425283,151.1865938,7942.289531,80.61554902,2228.366395,222.0733989,1.110522356,0.435734745,196.3744028,0.418448442,270.6110931,208.7802491,1102.107275,164.3105193,12.21204398,45.9616188,0.448225548,0.401
2021/5/14 7:50,3.667062611,17.04197662,16892.29022,33.56686347,154.2522373,7943.475645,80.6278708,2239.271341,222.03719,1.091635919,0.435304727,197.4373522,0.41947418,273.3669543,208.8790122,1115.485904,162.2616879,12.33686322,45.97313316,0.434057883,0.41
2021/5/14 8:42,3.686118402,17.01207424,16979.23134,33.4905947,152.7218681,7945.382616,80.64709345,2234.336583,222.026033,1.077729707,0.434277369,197.7924888,0.419817664,272.0447875,208.6948388,1108.877851,161.414054,12.42780425,45.98119321,0.426840518,0.356
2021/5/14 8:46,3.740952256,16.95332697,17257.73694,33.53404129,151.8803077,7960.617831,80.80184042,2240.360608,221.9257231,1.072548295,0.437584158,198.5134922,0.420438615,271.2313512,208.8901371,1111.601995,162.1085878,12.50201298,45.98683525,0.405588363,0.348
2021/5/14 9:31,3.783324653,16.83341181,17463.43049,33.54723378,151.0528007,7968.593457,80.88255659,2245.764621,221.9577623,1.057717953,0.440529643,199.8672494,0.421823616,270.5302385,209.4589497,1115.042372,160.0343041,12.58692128,45.99078467,0.388311854,0.278
2021/5/14 10:58,3.825931015,16.83009861,17668.99445,33.55181882,149.8024778,7977.425765,80.9722034,2247.507649,221.9562957,1.053619808,0.442816267,199.7987987,0.421754807,269.4159946,210.6174717,1115.095523,165.5643577,12.79990696,45.99354927,0.355218298,0.351
2021/5/14 11:08,3.846484092,16.84092141,17771.93897,33.56154936,147.4903059,7984.264702,81.04159,2240.493449,221.9441689,1.091576723,0.44381853,199.6291591,0.421573603,267.2816724,211.651754,1106.270199,168.9707647,12.98834916,45.99548449,0.353952808,0.28
2021/5/14 11:56,3.852758145,16.90071374,17839.79582,33.63630539,150.1202974,8002.506125,81.22689425,2241.866248,221.9602932,1.098492248,0.441296096,199.4557239,0.421416001,269.3044624,212.0466445,1107.133619,172.4922436,13.10155274,45.99683914,0.331766966,0.53
2021/5/14 12:10,3.859012023,16.93212819,17909.5035,33.71212806,153.6020654,8020.550716,81.41007597,2247.220659,221.9450624,1.127476716,0.438907624,199.4393639,0.421384772,272.1059808,212.0969368,1112.150319,178.7092134,13.13612978,45.9977874,0.391236876,0.331
2021/5/14 12:38,3.86179025,17.09712677,17928.8469,33.72705075,154.4084828,8024.457723,81.44977541,2243.239647,221.9576548,1.133267035,0.436050707,197.7651473,0.419722674,272.7501125,211.8602632,1107.441149,177.8197827,13.19275751,45.99845118,0.373165813,0.429
2021/5/14 12:46,3.876985469,17.11501815,17969.44577,33.66272376,154.2800556,8013.226289,81.33584278,2248.5854,221.9697701,1.160498689,0.437083142,197.0750149,0.419044695,272.913314,211.591596,1113.788216,179.7897302,13.23145967,45.99891583,0.389916069,0.338
2021/5/14 13:03,3.880509769,17.15895388,17956.57086,33.60855075,154.2048625,8001.214285,81.2139723,2251.171544,221.9744273,1.166860847,0.437227611,196.1716281,0.418145993,273.1069669,211.7094113,1117.475869,178.3595759,13.24203353,45.99924108,0.374341249,0.374
2021/5/14 14:21,3.888591819,17.29363939,17975.47214,33.57060291,153.5105711,7994.409656,81.1448364,2248.092399,221.9714768,1.198150232,0.436191538,194.4947963,0.416466487,272.6454776,211.9466523,1113.959589,180.4458877,13.27926017,45.99946875,0.374238874,0.384
2021/5/14 14:23,3.879115674,17.50526758,17946.1305,33.60268203,151.8773998,8000.886759,81.21058548,2234.084679,221.8180338,1.227545163,0.433754077,192.3843574,0.414198541,271.0118344,212.1446566,1097.973712,185.8901213,13.33674212,45.99962813,0.377167212,0.378
